session_id,user_id,session_started_at,session_ended_at,traffic_source,device_type,country,city
1712,385,2025-07-02 19:08:04,2025-07-02 19:36:04,email,desktop,Belarus,Almaty
1713,385,2025-06-25 04:08:04,2025-06-25 04:30:04,email,desktop,Belarus,Almaty
1714,386,2025-06-08 05:14:08,2025-06-08 05:50:08,vk,desktop,Kazakhstan,Saint Petersburg
1715,386,2025-05-14 02:14:08,2025-05-14 02:30:08,yandex,desktop,Kazakhstan,Saint Petersburg
1716,386,2025-04-03 10:14:08,2025-04-03 10:36:08,yandex,desktop,Kazakhstan,Saint Petersburg
1717,386,2025-03-22 11:14:08,2025-03-22 11:57:08,telegram,desktop,Kazakhstan,Saint Petersburg
1718,387,2025-03-11 06:21:22,2025-03-11 06:52:22,yandex,tablet,Kazakhstan,Minsk
1719,388,2025-06-07 09:48:32,2025-06-07 10:31:32,email,desktop,Belarus,Almaty
1720,388,2025-05-01 02:48:32,2025-05-01 02:54:32,yandex,desktop,Belarus,Almaty
1721,389,2025-06-06 12:55:01,2025-06-06 13:28:01,google,tablet,Russia,Moscow
1722,389,2025-07-06 11:55:01,2025-07-06 12:07:01,telegram,tablet,Russia,Moscow
1723,389,2025-05-11 12:55:01,2025-05-11 13:17:01,direct,tablet,Russia,Moscow
1724,389,2025-07-27 05:55:01,2025-07-27 06:40:01,direct,tablet,Russia,Moscow
1725,389,2025-05-16 03:55:01,2025-05-16 04:08:01,direct,tablet,Russia,Moscow
1726,389,2025-07-26 03:55:01,2025-07-26 04:39:01,vk,tablet,Russia,Moscow
1727,389,2025-05-07 03:55:01,2025-05-07 03:58:01,email,tablet,Russia,Moscow
1728,390,2026-02-08 19:12:38,2026-02-08 19:54:38,direct,desktop,Russia,Almaty
1729,390,2026-01-20 19:12:38,2026-01-20 19:51:38,direct,desktop,Russia,Almaty
1730,390,2025-12-23 10:12:38,2025-12-23 10:15:38,email,desktop,Russia,Almaty
1731,390,2026-01-06 12:12:38,2026-01-06 12:29:38,direct,desktop,Russia,Almaty
1732,390,2026-02-14 10:12:38,2026-02-14 10:53:38,google,desktop,Russia,Almaty
1733,390,2025-12-29 07:12:38,2025-12-29 07:37:38,vk,desktop,Russia,Almaty
1734,390,2026-01-28 09:12:38,2026-01-28 09:23:38,vk,desktop,Russia,Almaty
1735,390,2026-01-17 23:12:38,2026-01-17 23:16:38,yandex,desktop,Russia,Almaty
1736,391,2025-12-10 08:18:47,2025-12-10 08:37:47,telegram,tablet,Kazakhstan,Minsk
1737,391,2026-01-19 05:18:47,2026-01-19 05:53:47,vk,tablet,Kazakhstan,Minsk
1738,391,2026-01-19 13:18:47,2026-01-19 13:21:47,yandex,tablet,Kazakhstan,Minsk
1739,391,2025-12-10 14:18:47,2025-12-10 14:35:47,yandex,tablet,Kazakhstan,Minsk
1740,391,2026-01-06 05:18:47,2026-01-06 06:02:47,yandex,tablet,Kazakhstan,Minsk
1741,391,2026-01-25 02:18:47,2026-01-25 02:34:47,email,tablet,Kazakhstan,Minsk
1742,391,2025-12-16 20:18:47,2025-12-16 20:40:47,yandex,tablet,Kazakhstan,Minsk
1743,391,2025-12-25 00:18:47,2025-12-25 00:20:47,google,tablet,Kazakhstan,Minsk
1744,392,2025-05-09 00:42:14,2025-05-09 00:47:14,direct,desktop,Kazakhstan,Kazan
1745,392,2025-05-19 00:42:14,2025-05-19 00:52:14,google,desktop,Kazakhstan,Kazan
1746,392,2025-05-23 12:42:14,2025-05-23 13:19:14,yandex,desktop,Kazakhstan,Kazan
1747,392,2025-05-31 10:42:14,2025-05-31 10:49:14,vk,desktop,Kazakhstan,Kazan
1748,392,2025-06-29 03:42:14,2025-06-29 03:54:14,direct,desktop,Kazakhstan,Kazan
1749,392,2025-05-26 01:42:14,2025-05-26 02:11:14,yandex,desktop,Kazakhstan,Kazan
1750,392,2025-07-17 01:42:14,2025-07-17 02:03:14,telegram,desktop,Kazakhstan,Kazan
1751,392,2025-07-13 08:42:14,2025-07-13 09:24:14,yandex,desktop,Kazakhstan,Kazan
1752,393,2026-01-08 20:47:35,2026-01-08 21:12:35,vk,mobile,Belarus,Minsk
1753,393,2025-12-26 23:47:35,2025-12-27 00:19:35,vk,mobile,Belarus,Minsk
1754,393,2026-01-02 10:47:35,2026-01-02 11:28:35,direct,mobile,Belarus,Minsk
1755,393,2026-01-02 22:47:35,2026-01-02 23:19:35,google,mobile,Belarus,Minsk
1756,393,2025-12-27 07:47:35,2025-12-27 07:54:35,telegram,mobile,Belarus,Minsk
1757,394,2025-08-20 17:06:31,2025-08-20 17:19:31,telegram,tablet,Russia,Almaty
1758,394,2025-07-29 08:06:31,2025-07-29 08:27:31,vk,tablet,Russia,Almaty
1759,394,2025-07-17 06:06:31,2025-07-17 06:43:31,email,tablet,Russia,Almaty
1760,395,2025-04-21 16:35:27,2025-04-21 16:45:27,direct,tablet,Belarus,Almaty
1761,395,2025-06-11 12:35:27,2025-06-11 12:46:27,yandex,tablet,Belarus,Almaty
1762,395,2025-04-12 06:35:27,2025-04-12 07:09:27,direct,tablet,Belarus,Almaty
1763,395,2025-05-29 21:35:27,2025-05-29 22:02:27,vk,tablet,Belarus,Almaty
1764,395,2025-06-02 05:35:27,2025-06-02 06:00:27,vk,tablet,Belarus,Almaty
1765,395,2025-06-13 15:35:27,2025-06-13 16:18:27,email,tablet,Belarus,Almaty
1766,395,2025-04-21 19:35:27,2025-04-21 19:39:27,google,tablet,Belarus,Almaty
1767,395,2025-06-01 00:35:27,2025-06-01 00:47:27,yandex,tablet,Belarus,Almaty
1768,396,2025-04-03 03:34:38,2025-04-03 03:58:38,email,desktop,Russia,Kazan
1769,396,2025-05-30 19:34:38,2025-05-30 20:16:38,direct,desktop,Russia,Kazan
1770,396,2025-04-18 02:34:38,2025-04-18 02:39:38,direct,desktop,Russia,Kazan
1771,396,2025-04-19 17:34:38,2025-04-19 17:51:38,yandex,desktop,Russia,Kazan
1772,396,2025-05-01 05:34:38,2025-05-01 05:59:38,direct,desktop,Russia,Kazan
1773,396,2025-05-31 01:34:38,2025-05-31 01:37:38,direct,desktop,Russia,Kazan
1774,396,2025-05-26 00:34:38,2025-05-26 00:45:38,telegram,desktop,Russia,Kazan
1775,397,2025-10-09 01:49:37,2025-10-09 02:07:37,yandex,desktop,Belarus,Kazan
1776,397,2025-09-29 15:49:37,2025-09-29 16:33:37,yandex,desktop,Belarus,Kazan
1777,397,2025-07-15 00:49:37,2025-07-15 00:56:37,direct,desktop,Belarus,Kazan
1778,397,2025-09-01 09:49:37,2025-09-01 10:28:37,google,desktop,Belarus,Kazan
1779,397,2025-09-18 03:49:37,2025-09-18 04:18:37,yandex,desktop,Belarus,Kazan
1780,397,2025-09-06 05:49:37,2025-09-06 06:10:37,email,desktop,Belarus,Kazan
1781,397,2025-09-20 18:49:37,2025-09-20 19:15:37,email,desktop,Belarus,Kazan
1782,397,2025-08-22 20:49:37,2025-08-22 21:17:37,direct,desktop,Belarus,Kazan
1783,398,2025-07-12 19:14:15,2025-07-12 19:52:15,telegram,mobile,Russia,Kazan
1784,398,2025-07-17 07:14:15,2025-07-17 07:29:15,direct,mobile,Russia,Kazan
1785,399,2025-06-10 20:26:58,2025-06-10 20:28:58,yandex,mobile,Belarus,Saint Petersburg
1786,399,2025-05-14 11:26:58,2025-05-14 11:34:58,google,mobile,Belarus,Saint Petersburg
1787,399,2025-06-11 00:26:58,2025-06-11 01:01:58,vk,mobile,Belarus,Saint Petersburg
1788,399,2025-06-04 20:26:58,2025-06-04 20:55:58,yandex,mobile,Belarus,Saint Petersburg
1789,399,2025-04-04 22:26:58,2025-04-04 22:39:58,direct,mobile,Belarus,Saint Petersburg
1790,399,2025-03-30 17:26:58,2025-03-30 17:59:58,yandex,mobile,Belarus,Saint Petersburg
1791,399,2025-05-16 14:26:58,2025-05-16 14:56:58,email,mobile,Belarus,Saint Petersburg
1792,400,2025-11-17 02:09:15,2025-11-17 02:14:15,direct,tablet,Russia,Minsk
1793,400,2025-11-17 02:09:15,2025-11-17 02:27:15,vk,tablet,Russia,Minsk
1794,400,2025-12-20 16:09:15,2025-12-20 16:50:15,google,tablet,Russia,Minsk
1795,400,2026-01-14 01:09:15,2026-01-14 01:16:15,telegram,tablet,Russia,Minsk
1796,401,2025-11-19 18:17:53,2025-11-19 18:36:53,google,tablet,Russia,Saint Petersburg
1797,401,2025-11-14 15:17:53,2025-11-14 15:56:53,yandex,tablet,Russia,Saint Petersburg
1798,402,2025-03-28 08:26:09,2025-03-28 08:34:09,google,tablet,Belarus,Almaty
1799,402,2025-01-31 19:26:09,2025-01-31 19:28:09,direct,tablet,Belarus,Almaty
1800,402,2025-04-08 12:26:09,2025-04-08 12:34:09,yandex,tablet,Belarus,Almaty
1801,402,2025-03-31 11:26:09,2025-03-31 11:52:09,email,tablet,Belarus,Almaty
1802,402,2025-03-31 19:26:09,2025-03-31 19:59:09,vk,tablet,Belarus,Almaty
1803,402,2025-03-09 06:26:09,2025-03-09 06:55:09,telegram,tablet,Belarus,Almaty
1804,402,2025-03-13 08:26:09,2025-03-13 08:49:09,telegram,tablet,Belarus,Almaty
1805,402,2025-02-23 22:26:09,2025-02-23 23:10:09,vk,tablet,Belarus,Almaty
1806,403,2025-03-22 14:37:53,2025-03-22 15:01:53,telegram,mobile,Belarus,Almaty
1807,403,2025-01-15 13:37:53,2025-01-15 14:08:53,direct,mobile,Belarus,Almaty
1808,403,2025-02-24 12:37:53,2025-02-24 12:47:53,google,mobile,Belarus,Almaty
1809,403,2025-03-21 16:37:53,2025-03-21 17:12:53,telegram,mobile,Belarus,Almaty
1810,403,2025-04-02 20:37:53,2025-04-02 21:02:53,vk,mobile,Belarus,Almaty
1811,403,2025-03-24 10:37:53,2025-03-24 11:21:53,vk,mobile,Belarus,Almaty
1812,403,2025-03-10 02:37:53,2025-03-10 03:21:53,yandex,mobile,Belarus,Almaty
1813,404,2025-10-17 11:26:27,2025-10-17 11:29:27,direct,tablet,Kazakhstan,Saint Petersburg
1814,405,2025-11-16 01:01:39,2025-11-16 01:23:39,direct,tablet,Russia,Saint Petersburg
1815,405,2026-01-05 09:01:39,2026-01-05 09:41:39,vk,tablet,Russia,Saint Petersburg
1816,405,2026-01-01 01:01:39,2026-01-01 01:42:39,google,tablet,Russia,Saint Petersburg
1817,405,2025-12-24 15:01:39,2025-12-24 15:33:39,direct,tablet,Russia,Saint Petersburg
1818,405,2026-02-07 05:01:39,2026-02-07 05:27:39,telegram,tablet,Russia,Saint Petersburg
1819,405,2026-01-26 08:01:39,2026-01-26 08:12:39,email,tablet,Russia,Saint Petersburg
1820,406,2025-04-02 03:56:11,2025-04-02 04:03:11,telegram,desktop,Belarus,Almaty
1821,407,2025-02-22 06:30:45,2025-02-22 06:39:45,vk,tablet,Kazakhstan,Minsk
1822,407,2025-04-26 09:30:45,2025-04-26 09:47:45,yandex,tablet,Kazakhstan,Minsk
1823,407,2025-02-27 21:30:45,2025-02-27 22:14:45,direct,tablet,Kazakhstan,Minsk
1824,407,2025-02-11 19:30:45,2025-02-11 19:59:45,direct,tablet,Kazakhstan,Minsk
1825,407,2025-02-03 21:30:45,2025-02-03 21:52:45,vk,tablet,Kazakhstan,Minsk
1826,407,2025-03-07 23:30:45,2025-03-07 23:48:45,direct,tablet,Kazakhstan,Minsk
1827,407,2025-04-02 13:30:45,2025-04-02 13:39:45,direct,tablet,Kazakhstan,Minsk
1828,407,2025-02-18 09:30:45,2025-02-18 10:12:45,direct,tablet,Kazakhstan,Minsk
1829,408,2025-05-09 09:57:58,2025-05-09 10:20:58,yandex,mobile,Belarus,Saint Petersburg
1830,408,2025-07-10 06:57:58,2025-07-10 07:03:58,direct,mobile,Belarus,Saint Petersburg
1831,408,2025-06-09 23:57:58,2025-06-10 00:23:58,direct,mobile,Belarus,Saint Petersburg
1832,408,2025-07-19 04:57:58,2025-07-19 05:26:58,yandex,mobile,Belarus,Saint Petersburg
1833,408,2025-05-25 19:57:58,2025-05-25 20:06:58,telegram,mobile,Belarus,Saint Petersburg
1834,408,2025-05-08 14:57:58,2025-05-08 15:04:58,telegram,mobile,Belarus,Saint Petersburg
1835,408,2025-07-11 17:57:58,2025-07-11 18:06:58,email,mobile,Belarus,Saint Petersburg
1836,408,2025-06-13 15:57:58,2025-06-13 16:19:58,vk,mobile,Belarus,Saint Petersburg
1837,409,2025-07-05 12:28:30,2025-07-05 13:07:30,email,tablet,Belarus,Minsk
1838,410,2025-03-23 15:41:25,2025-03-23 16:03:25,telegram,tablet,Kazakhstan,Minsk
1839,410,2025-04-29 06:41:25,2025-04-29 07:16:25,direct,tablet,Kazakhstan,Minsk
1840,410,2025-04-20 20:41:25,2025-04-20 20:57:25,google,tablet,Kazakhstan,Minsk
1841,410,2025-03-24 02:41:25,2025-03-24 03:17:25,vk,tablet,Kazakhstan,Minsk
1842,411,2025-04-18 14:34:44,2025-04-18 14:50:44,vk,desktop,Russia,Almaty
1843,411,2025-06-26 19:34:44,2025-06-26 19:45:44,email,desktop,Russia,Almaty
1844,411,2025-05-06 09:34:44,2025-05-06 10:18:44,direct,desktop,Russia,Almaty
1845,411,2025-04-05 00:34:44,2025-04-05 00:56:44,telegram,desktop,Russia,Almaty
1846,411,2025-06-04 03:34:44,2025-06-04 03:43:44,telegram,desktop,Russia,Almaty
1847,411,2025-06-29 23:34:44,2025-06-30 00:06:44,direct,desktop,Russia,Almaty
1848,412,2025-11-26 04:20:17,2025-11-26 04:46:17,google,tablet,Kazakhstan,Almaty
1849,412,2025-11-04 23:20:17,2025-11-04 23:35:17,direct,tablet,Kazakhstan,Almaty
1850,412,2025-10-22 17:20:17,2025-10-22 17:25:17,yandex,tablet,Kazakhstan,Almaty
1851,412,2025-11-25 18:20:17,2025-11-25 18:47:17,telegram,tablet,Kazakhstan,Almaty
1852,413,2025-12-30 09:43:47,2025-12-30 10:10:47,telegram,tablet,Kazakhstan,Saint Petersburg
1853,413,2026-02-20 13:43:47,2026-02-20 14:15:47,telegram,tablet,Kazakhstan,Saint Petersburg
1854,413,2026-02-16 04:43:47,2026-02-16 04:49:47,email,tablet,Kazakhstan,Saint Petersburg
1855,414,2026-02-02 15:44:31,2026-02-02 15:58:31,direct,tablet,Russia,Kazan
1856,414,2026-03-08 05:44:31,2026-03-08 05:52:31,yandex,tablet,Russia,Kazan
1857,414,2026-02-07 11:44:31,2026-02-07 11:49:31,direct,tablet,Russia,Kazan
1858,414,2026-02-04 07:44:31,2026-02-04 08:27:31,yandex,tablet,Russia,Kazan
1859,414,2026-03-10 21:44:31,2026-03-10 22:14:31,direct,tablet,Russia,Kazan
1860,415,2025-10-28 02:25:23,2025-10-28 02:40:23,yandex,tablet,Belarus,Kazan
1861,415,2025-10-16 21:25:23,2025-10-16 22:08:23,google,tablet,Belarus,Kazan
1862,415,2025-11-06 21:25:23,2025-11-06 22:03:23,google,tablet,Belarus,Kazan
1863,415,2025-12-16 02:25:23,2025-12-16 02:51:23,vk,tablet,Belarus,Kazan
1864,415,2025-12-16 03:25:23,2025-12-16 03:30:23,google,tablet,Belarus,Kazan
1865,415,2025-11-05 13:25:23,2025-11-05 13:38:23,google,tablet,Belarus,Kazan
1866,415,2025-10-06 14:25:23,2025-10-06 15:08:23,telegram,tablet,Belarus,Kazan
1867,415,2025-12-05 11:25:23,2025-12-05 11:36:23,direct,tablet,Belarus,Kazan
1868,416,2025-08-14 12:43:39,2025-08-14 12:52:39,yandex,mobile,Belarus,Kazan
1869,416,2025-09-03 02:43:39,2025-09-03 03:04:39,direct,mobile,Belarus,Kazan
1870,416,2025-09-28 16:43:39,2025-09-28 17:26:39,direct,mobile,Belarus,Kazan
1871,416,2025-09-01 09:43:39,2025-09-01 10:27:39,direct,mobile,Belarus,Kazan
1872,416,2025-07-26 01:43:39,2025-07-26 02:26:39,vk,mobile,Belarus,Kazan
1873,416,2025-08-19 07:43:39,2025-08-19 08:26:39,vk,mobile,Belarus,Kazan
1874,416,2025-08-30 11:43:39,2025-08-30 11:52:39,google,mobile,Belarus,Kazan
1875,417,2025-12-08 08:00:51,2025-12-08 08:43:51,direct,tablet,Russia,Kazan
1876,417,2026-01-27 00:00:51,2026-01-27 00:03:51,email,tablet,Russia,Kazan
1877,418,2025-12-03 08:03:15,2025-12-03 08:11:15,email,desktop,Kazakhstan,Saint Petersburg
1878,418,2025-11-20 22:03:15,2025-11-20 22:35:15,direct,desktop,Kazakhstan,Saint Petersburg
1879,418,2026-01-25 23:03:15,2026-01-25 23:24:15,email,desktop,Kazakhstan,Saint Petersburg
1880,418,2025-11-13 13:03:15,2025-11-13 13:25:15,google,desktop,Kazakhstan,Saint Petersburg
1881,418,2026-01-04 15:03:15,2026-01-04 15:30:15,direct,desktop,Kazakhstan,Saint Petersburg
1882,418,2025-10-30 22:03:15,2025-10-30 22:40:15,email,desktop,Kazakhstan,Saint Petersburg
1883,418,2026-01-04 01:03:15,2026-01-04 01:09:15,email,desktop,Kazakhstan,Saint Petersburg
1884,418,2026-01-11 03:03:15,2026-01-11 03:46:15,google,desktop,Kazakhstan,Saint Petersburg
1885,419,2025-08-11 07:24:02,2025-08-11 07:37:02,email,mobile,Belarus,Minsk
1886,419,2025-08-15 09:24:02,2025-08-15 09:26:02,email,mobile,Belarus,Minsk
1887,419,2025-07-15 14:24:02,2025-07-15 14:33:02,google,mobile,Belarus,Minsk
1888,419,2025-06-04 22:24:02,2025-06-04 22:39:02,direct,mobile,Belarus,Minsk
1889,420,2025-02-14 23:43:37,2025-02-15 00:01:37,google,tablet,Belarus,Kazan
1890,420,2025-02-13 09:43:37,2025-02-13 10:17:37,telegram,tablet,Belarus,Kazan
1891,420,2025-03-21 23:43:37,2025-03-21 23:55:37,vk,tablet,Belarus,Kazan
1892,421,2025-05-16 10:40:49,2025-05-16 10:44:49,email,tablet,Russia,Minsk
1893,422,2025-08-13 18:58:11,2025-08-13 19:28:11,yandex,desktop,Russia,Saint Petersburg
1894,422,2025-08-02 16:58:11,2025-08-02 17:20:11,email,desktop,Russia,Saint Petersburg
1895,422,2025-07-05 20:58:11,2025-07-05 21:34:11,email,desktop,Russia,Saint Petersburg
1896,422,2025-06-16 23:58:11,2025-06-17 00:06:11,direct,desktop,Russia,Saint Petersburg
1897,422,2025-05-26 08:58:11,2025-05-26 09:02:11,yandex,desktop,Russia,Saint Petersburg
1898,423,2025-11-30 22:15:49,2025-11-30 22:25:49,email,mobile,Kazakhstan,Saint Petersburg
1899,423,2026-01-01 22:15:49,2026-01-01 22:54:49,telegram,mobile,Kazakhstan,Saint Petersburg
1900,423,2025-11-27 20:15:49,2025-11-27 20:56:49,vk,mobile,Kazakhstan,Saint Petersburg
1901,424,2025-09-02 15:31:34,2025-09-02 15:49:34,vk,desktop,Belarus,Almaty
1902,424,2025-09-15 12:31:34,2025-09-15 12:58:34,vk,desktop,Belarus,Almaty
1903,425,2025-03-09 16:18:29,2025-03-09 16:47:29,direct,tablet,Kazakhstan,Almaty
1904,425,2025-02-23 12:18:29,2025-02-23 12:33:29,google,tablet,Kazakhstan,Almaty
1905,426,2026-02-22 08:26:12,2026-02-22 09:09:12,yandex,desktop,Kazakhstan,Saint Petersburg
1906,426,2026-01-19 04:26:12,2026-01-19 05:10:12,direct,desktop,Kazakhstan,Saint Petersburg
1907,426,2026-02-06 05:26:12,2026-02-06 05:38:12,vk,desktop,Kazakhstan,Saint Petersburg
1908,426,2025-12-21 20:26:12,2025-12-21 20:55:12,vk,desktop,Kazakhstan,Saint Petersburg
1909,426,2025-12-06 05:26:12,2025-12-06 05:43:12,google,desktop,Kazakhstan,Saint Petersburg
1910,427,2025-10-25 05:02:03,2025-10-25 05:11:03,direct,tablet,Belarus,Moscow
1911,427,2025-12-19 01:02:03,2025-12-19 01:08:03,telegram,tablet,Belarus,Moscow
1912,427,2025-12-29 14:02:03,2025-12-29 14:27:03,telegram,tablet,Belarus,Moscow
1913,427,2025-11-12 16:02:03,2025-11-12 16:18:03,telegram,tablet,Belarus,Moscow
1914,427,2025-10-10 15:02:03,2025-10-10 15:28:03,yandex,tablet,Belarus,Moscow
1915,428,2025-03-20 22:52:14,2025-03-20 23:05:14,email,desktop,Russia,Kazan
1916,428,2025-04-16 13:52:14,2025-04-16 14:25:14,google,desktop,Russia,Kazan
1917,428,2025-05-14 06:52:14,2025-05-14 07:30:14,telegram,desktop,Russia,Kazan
1918,428,2025-05-17 03:52:14,2025-05-17 04:32:14,google,desktop,Russia,Kazan
1919,428,2025-03-14 00:52:14,2025-03-14 01:14:14,vk,desktop,Russia,Kazan
1920,428,2025-03-31 06:52:14,2025-03-31 07:37:14,email,desktop,Russia,Kazan
1921,428,2025-05-17 14:52:14,2025-05-17 15:19:14,vk,desktop,Russia,Kazan
1922,429,2025-02-27 13:41:33,2025-02-27 14:26:33,email,desktop,Russia,Minsk
1923,429,2025-02-14 10:41:33,2025-02-14 10:51:33,yandex,desktop,Russia,Minsk
1924,429,2025-03-15 07:41:33,2025-03-15 08:00:33,google,desktop,Russia,Minsk
1925,430,2026-01-30 05:58:54,2026-01-30 06:43:54,email,mobile,Russia,Kazan
1926,430,2025-12-24 20:58:54,2025-12-24 21:29:54,yandex,mobile,Russia,Kazan
1927,430,2025-12-27 09:58:54,2025-12-27 10:29:54,email,mobile,Russia,Kazan
1928,430,2025-12-07 06:58:54,2025-12-07 07:27:54,email,mobile,Russia,Kazan
1929,430,2025-11-30 07:58:54,2025-11-30 08:40:54,google,mobile,Russia,Kazan
1930,430,2025-12-10 11:58:54,2025-12-10 12:20:54,google,mobile,Russia,Kazan
1931,431,2025-08-29 13:40:36,2025-08-29 13:57:36,google,mobile,Belarus,Moscow
1932,431,2025-09-10 08:40:36,2025-09-10 08:45:36,google,mobile,Belarus,Moscow
1933,432,2025-03-15 06:04:35,2025-03-15 06:06:35,vk,desktop,Kazakhstan,Kazan
1934,432,2025-03-31 07:04:35,2025-03-31 07:14:35,vk,desktop,Kazakhstan,Kazan
1935,432,2025-03-08 07:04:35,2025-03-08 07:49:35,direct,desktop,Kazakhstan,Kazan
1936,432,2025-03-13 13:04:35,2025-03-13 13:13:35,vk,desktop,Kazakhstan,Kazan
1937,432,2025-01-05 10:04:35,2025-01-05 10:18:35,direct,desktop,Kazakhstan,Kazan
1938,433,2025-07-04 21:58:03,2025-07-04 22:34:03,direct,desktop,Kazakhstan,Almaty
1939,434,2025-08-06 23:41:39,2025-08-07 00:25:39,email,desktop,Kazakhstan,Moscow
1940,434,2025-10-01 19:41:39,2025-10-01 19:45:39,email,desktop,Kazakhstan,Moscow
1941,434,2025-09-01 05:41:39,2025-09-01 06:26:39,email,desktop,Kazakhstan,Moscow
1942,434,2025-08-03 05:41:39,2025-08-03 05:47:39,telegram,desktop,Kazakhstan,Moscow
1943,434,2025-07-23 16:41:39,2025-07-23 17:05:39,google,desktop,Kazakhstan,Moscow
1944,434,2025-08-29 15:41:39,2025-08-29 16:07:39,yandex,desktop,Kazakhstan,Moscow
1945,435,2025-08-27 01:35:02,2025-08-27 02:20:02,yandex,desktop,Russia,Kazan
1946,435,2025-10-20 18:35:02,2025-10-20 18:55:02,telegram,desktop,Russia,Kazan
1947,435,2025-10-13 00:35:02,2025-10-13 00:53:02,yandex,desktop,Russia,Kazan
1948,435,2025-08-13 14:35:02,2025-08-13 15:17:02,email,desktop,Russia,Kazan
1949,435,2025-10-01 21:35:02,2025-10-01 21:56:02,direct,desktop,Russia,Kazan
1950,435,2025-10-16 16:35:02,2025-10-16 17:06:02,email,desktop,Russia,Kazan
1951,436,2025-02-21 16:30:41,2025-02-21 16:32:41,email,tablet,Belarus,Moscow
1952,436,2025-04-13 15:30:41,2025-04-13 15:51:41,telegram,tablet,Belarus,Moscow
1953,436,2025-02-27 05:30:41,2025-02-27 05:54:41,direct,tablet,Belarus,Moscow
1954,436,2025-03-09 17:30:41,2025-03-09 17:54:41,google,tablet,Belarus,Moscow
1955,436,2025-02-26 18:30:41,2025-02-26 19:03:41,yandex,tablet,Belarus,Moscow
1956,436,2025-02-24 21:30:41,2025-02-24 22:04:41,yandex,tablet,Belarus,Moscow
1957,436,2025-04-07 08:30:41,2025-04-07 09:03:41,google,tablet,Belarus,Moscow
1958,436,2025-03-06 02:30:41,2025-03-06 02:48:41,yandex,tablet,Belarus,Moscow
1959,437,2025-11-29 21:07:11,2025-11-29 21:28:11,telegram,desktop,Kazakhstan,Moscow
1960,437,2025-12-03 15:07:11,2025-12-03 15:43:11,telegram,desktop,Kazakhstan,Moscow
1961,437,2025-10-24 00:07:11,2025-10-24 00:51:11,vk,desktop,Kazakhstan,Moscow
1962,437,2025-10-30 14:07:11,2025-10-30 14:31:11,direct,desktop,Kazakhstan,Moscow
1963,437,2025-12-04 10:07:11,2025-12-04 10:31:11,direct,desktop,Kazakhstan,Moscow
1964,437,2025-11-04 13:07:11,2025-11-04 13:21:11,telegram,desktop,Kazakhstan,Moscow
1965,437,2025-10-15 14:07:11,2025-10-15 14:34:11,vk,desktop,Kazakhstan,Moscow
1966,437,2025-11-21 11:07:11,2025-11-21 11:19:11,direct,desktop,Kazakhstan,Moscow
1967,438,2025-11-20 05:36:22,2025-11-20 05:55:22,google,mobile,Kazakhstan,Moscow
1968,438,2025-11-11 23:36:22,2025-11-12 00:13:22,vk,mobile,Kazakhstan,Moscow
1969,438,2025-12-16 06:36:22,2025-12-16 06:46:22,telegram,mobile,Kazakhstan,Moscow
1970,438,2025-11-10 00:36:22,2025-11-10 01:02:22,yandex,mobile,Kazakhstan,Moscow
1971,439,2025-10-18 18:29:10,2025-10-18 18:39:10,yandex,desktop,Kazakhstan,Minsk
1972,439,2025-11-19 10:29:10,2025-11-19 10:31:10,direct,desktop,Kazakhstan,Minsk
1973,440,2025-08-21 23:54:27,2025-08-22 00:17:27,vk,tablet,Kazakhstan,Almaty
1974,440,2025-10-31 01:54:27,2025-10-31 01:56:27,vk,tablet,Kazakhstan,Almaty
1975,440,2025-10-15 11:54:27,2025-10-15 12:14:27,vk,tablet,Kazakhstan,Almaty
1976,440,2025-08-25 15:54:27,2025-08-25 16:11:27,email,tablet,Kazakhstan,Almaty
1977,441,2026-01-08 07:03:11,2026-01-08 07:20:11,telegram,tablet,Kazakhstan,Almaty
1978,441,2025-11-18 10:03:11,2025-11-18 10:20:11,direct,tablet,Kazakhstan,Almaty
1979,441,2025-12-28 08:03:11,2025-12-28 08:35:11,direct,tablet,Kazakhstan,Almaty
1980,442,2026-01-24 14:10:16,2026-01-24 14:44:16,email,tablet,Russia,Kazan
1981,442,2025-11-18 21:10:16,2025-11-18 21:49:16,direct,tablet,Russia,Kazan
1982,443,2025-09-05 20:35:36,2025-09-05 20:45:36,vk,desktop,Belarus,Minsk
1983,443,2025-08-12 01:35:36,2025-08-12 01:49:36,yandex,desktop,Belarus,Minsk
1984,443,2025-09-30 17:35:36,2025-09-30 18:16:36,yandex,desktop,Belarus,Minsk
1985,444,2025-02-14 19:04:47,2025-02-14 19:32:47,email,tablet,Kazakhstan,Moscow
1986,444,2025-03-20 05:04:47,2025-03-20 05:46:47,yandex,tablet,Kazakhstan,Moscow
1987,445,2025-08-05 15:57:26,2025-08-05 16:29:26,google,tablet,Kazakhstan,Minsk
1988,445,2025-08-27 15:57:26,2025-08-27 16:40:26,google,tablet,Kazakhstan,Minsk
1989,445,2025-07-31 05:57:26,2025-07-31 06:16:26,telegram,tablet,Kazakhstan,Minsk
1990,445,2025-07-28 13:57:26,2025-07-28 14:25:26,yandex,tablet,Kazakhstan,Minsk
1991,446,2025-05-21 04:19:44,2025-05-21 04:23:44,google,desktop,Russia,Minsk
1992,446,2025-05-21 20:19:44,2025-05-21 20:41:44,yandex,desktop,Russia,Minsk
1993,446,2025-06-20 14:19:44,2025-06-20 14:38:44,email,desktop,Russia,Minsk
